,high,close,open,low
2010-01-04,,,,
2010-01-05,,,,
2010-01-06,,,,
2010-01-07,,,,
2010-01-08,,,,
2010-01-11,,,,
2010-01-12,,,,
2010-01-13,,,,
2010-01-14,,,,
2010-01-15,,,,
2010-01-18,,,,
2010-01-19,,,,
2010-01-20,,,,
2010-01-21,,,,
2010-01-22,,,,
2010-01-25,,,,
2010-01-26,,,,
2010-01-27,,,,
2010-01-28,,,,
2010-01-29,,,,
2010-02-01,,,,
2010-02-02,,,,
2010-02-03,,,,
2010-02-04,,,,
2010-02-05,,,,
2010-02-08,,,,
2010-02-09,,,,
2010-02-10,,,,
2010-02-11,,,,
2010-02-12,,,,
2010-02-22,,,,
2010-02-23,,,,
2010-02-24,,,,
2010-02-25,,,,
2010-02-26,,,,
2010-03-01,,,,
2010-03-02,,,,
2010-03-03,,,,
2010-03-04,,,,
2010-03-05,,,,
2010-03-08,,,,
2010-03-09,,,,
2010-03-10,,,,
2010-03-11,,,,
2010-03-12,,,,
2010-03-15,,,,
2010-03-16,,,,
2010-03-17,,,,
2010-03-18,,,,
2010-03-19,,,,
2010-03-22,,,,
2010-03-23,,,,
2010-03-24,,,,
2010-03-25,,,,
2010-03-26,,,,
2010-03-29,,,,
2010-03-30,,,,
2010-03-31,,,,
2010-04-01,,,,
2010-04-02,,,,
2010-04-06,,,,
2010-04-07,,,,
2010-04-08,,,,
2010-04-09,,,,
2010-04-12,,,,
2010-04-13,,,,
2010-04-14,,,,
2010-04-15,,,,
2010-04-16,,,,
2010-04-19,,,,
2010-04-20,,,,
2010-04-21,,,,
2010-04-22,,,,
2010-04-23,,,,
2010-04-26,,,,
2010-04-27,,,,
2010-04-28,,,,
2010-04-29,,,,
2010-04-30,,,,
2010-05-04,,,,
2010-05-05,,,,
2010-05-06,,,,
2010-05-07,,,,
2010-05-10,,,,
2010-05-11,,,,
2010-05-12,,,,
2010-05-13,,,,
2010-05-14,,,,
2010-05-17,,,,
2010-05-18,,,,
2010-05-19,,,,
2010-05-20,,,,
2010-05-21,,,,
2010-05-24,,,,
2010-05-25,,,,
2010-05-26,,,,
2010-05-27,,,,
2010-05-28,,,,
2010-05-31,,,,
2010-06-01,,,,
2010-06-02,,,,
2010-06-03,,,,
2010-06-04,,,,
2010-06-07,,,,
2010-06-08,,,,
2010-06-09,,,,
2010-06-10,,,,
2010-06-11,,,,
2010-06-17,,,,
2010-06-18,,,,
2010-06-21,,,,
2010-06-22,,,,
2010-06-23,,,,
2010-06-24,,,,
2010-06-25,,,,
2010-06-28,,,,
2010-06-29,,,,
2010-06-30,,,,
2010-07-01,,,,
2010-07-02,,,,
2010-07-05,,,,
2010-07-06,,,,
2010-07-07,,,,
2010-07-08,,,,
2010-07-09,,,,
2010-07-12,,,,
2010-07-13,,,,
2010-07-14,,,,
2010-07-15,,,,
2010-07-16,,,,
2010-07-19,,,,
2010-07-20,,,,
2010-07-21,,,,
2010-07-22,,,,
2010-07-23,,,,
2010-07-26,,,,
2010-07-27,,,,
2010-07-28,,,,
2010-07-29,,,,
2010-07-30,,,,
2010-08-02,,,,
2010-08-03,,,,
2010-08-04,,,,
2010-08-05,,,,
2010-08-06,,,,
2010-08-09,,,,
2010-08-10,,,,
2010-08-11,,,,
2010-08-12,,,,
2010-08-13,,,,
2010-08-16,,,,
2010-08-17,,,,
2010-08-18,,,,
2010-08-19,,,,
2010-08-20,,,,
2010-08-23,,,,
2010-08-24,,,,
2010-08-25,,,,
2010-08-26,,,,
2010-08-27,,,,
2010-08-30,,,,
2010-08-31,,,,
2010-09-01,,,,
2010-09-02,,,,
2010-09-03,,,,
2010-09-06,,,,
2010-09-07,,,,
2010-09-08,,,,
2010-09-09,,,,
2010-09-10,,,,
2010-09-13,,,,
2010-09-14,,,,
2010-09-15,,,,
2010-09-16,,,,
2010-09-17,,,,
2010-09-20,,,,
2010-09-21,,,,
2010-09-27,,,,
2010-09-28,,,,
2010-09-29,,,,
2010-09-30,,,,
2010-10-08,,,,
2010-10-11,,,,
2010-10-12,,,,
2010-10-13,,,,
2010-10-14,,,,
2010-10-15,,,,
2010-10-18,,,,
2010-10-19,,,,
2010-10-20,,,,
2010-10-21,,,,
2010-10-22,,,,
2010-10-25,,,,
2010-10-26,,,,
2010-10-27,,,,
2010-10-28,,,,
2010-10-29,,,,
2010-11-01,,,,
2010-11-02,,,,
2010-11-03,,,,
2010-11-04,,,,
2010-11-05,,,,
2010-11-08,,,,
2010-11-09,,,,
2010-11-10,,,,
2010-11-11,,,,
2010-11-12,,,,
2010-11-15,,,,
2010-11-16,,,,
2010-11-17,,,,
2010-11-18,,,,
2010-11-19,,,,
2010-11-22,,,,
2010-11-23,,,,
2010-11-24,,,,
2010-11-25,,,,
2010-11-26,,,,
2010-11-29,,,,
2010-11-30,,,,
2010-12-01,,,,
2010-12-02,,,,
2010-12-03,,,,
2010-12-06,,,,
2010-12-07,,,,
2010-12-08,,,,
2010-12-09,,,,
2010-12-10,,,,
2010-12-13,,,,
2010-12-14,,,,
2010-12-15,5.750092,5.319542,5.682683,5.312293
2010-12-16,5.467045,5.215166,5.083247,5.081072
2010-12-17,5.617085,5.544965,5.164428,5.160079
2010-12-20,6.003421,5.744293,5.606575,5.563085
2010-12-21,5.961381,5.798293,5.784159,5.689931
2010-12-22,5.925501,5.88926,5.716025,5.617448
2010-12-23,5.907381,5.543877,5.834897,5.543877
2010-12-24,5.610199,5.38224,5.509085,5.327877
2010-12-27,5.537354,5.164428,5.407246,5.132898
2010-12-28,5.319179,5.251408,5.110065,5.110065
2010-12-29,5.306132,5.219877,5.21879,5.16479
2010-12-30,5.287649,5.247783,5.226763,5.171676
2010-12-31,5.453636,5.43624,5.247783,5.214441
2011-01-04,5.572146,5.452548,5.465233,5.393112
2011-01-05,5.435153,5.2322,5.402173,5.204294
2011-01-06,5.280401,5.276777,5.21879,5.129273
2011-01-07,5.265904,5.146307,5.237636,5.13326
2011-01-10,5.142683,4.794763,5.110065,4.748012
2011-01-11,4.888992,4.838253,4.780267,4.711045
2011-01-12,4.913636,4.790414,4.820133,4.718656
2011-01-13,4.812884,4.679515,4.783166,4.674804
2011-01-14,4.711408,4.628415,4.646173,4.620804
2011-01-17,4.838253,4.525126,4.673717,4.453368
2011-01-18,4.544696,4.45228,4.544696,4.423649
2011-01-19,4.52875,4.512804,4.46569,4.450468
2011-01-20,4.521139,4.354066,4.521139,4.313113
2011-01-21,4.439958,4.421113,4.321811,4.305502
2011-01-24,4.472576,4.258388,4.392482,4.240629
2011-01-25,4.294629,4.167784,4.264186,4.102549
2011-01-26,4.294629,4.167784,4.264186,4.102549
2011-01-27,4.308401,4.294267,4.167421,4.132267
2011-01-28,4.348267,4.314925,4.276509,4.240267
2011-01-31,4.385233,4.338482,4.294267,4.269623
