,high,close,open,low
2010-01-04,,,,
2010-01-05,,,,
2010-01-06,,,,
2010-01-07,,,,
2010-01-08,,,,
2010-01-11,,,,
2010-01-12,,,,
2010-01-13,,,,
2010-01-14,,,,
2010-01-15,,,,
2010-01-18,,,,
2010-01-19,,,,
2010-01-20,,,,
2010-01-21,,,,
2010-01-22,,,,
2010-01-25,,,,
2010-01-26,,,,
2010-01-27,,,,
2010-01-28,,,,
2010-01-29,,,,
2010-02-01,,,,
2010-02-02,,,,
2010-02-03,,,,
2010-02-04,,,,
2010-02-05,,,,
2010-02-08,,,,
2010-02-09,,,,
2010-02-10,,,,
2010-02-11,,,,
2010-02-12,,,,
2010-02-22,,,,
2010-02-23,,,,
2010-02-24,,,,
2010-02-25,,,,
2010-02-26,,,,
2010-03-01,,,,
2010-03-02,,,,
2010-03-03,,,,
2010-03-04,,,,
2010-03-05,,,,
2010-03-08,,,,
2010-03-09,,,,
2010-03-10,,,,
2010-03-11,,,,
2010-03-12,,,,
2010-03-15,,,,
2010-03-16,,,,
2010-03-17,,,,
2010-03-18,,,,
2010-03-19,,,,
2010-03-22,,,,
2010-03-23,,,,
2010-03-24,,,,
2010-03-25,,,,
2010-03-26,,,,
2010-03-29,,,,
2010-03-30,,,,
2010-03-31,,,,
2010-04-01,,,,
2010-04-02,,,,
2010-04-06,,,,
2010-04-07,,,,
2010-04-08,,,,
2010-04-09,,,,
2010-04-12,,,,
2010-04-13,,,,
2010-04-14,,,,
2010-04-15,,,,
2010-04-16,,,,
2010-04-19,,,,
2010-04-20,,,,
2010-04-21,,,,
2010-04-22,,,,
2010-04-23,,,,
2010-04-26,,,,
2010-04-27,,,,
2010-04-28,,,,
2010-04-29,,,,
2010-04-30,,,,
2010-05-04,,,,
2010-05-05,,,,
2010-05-06,,,,
2010-05-07,,,,
2010-05-10,,,,
2010-05-11,,,,
2010-05-12,,,,
2010-05-13,,,,
2010-05-14,,,,
2010-05-17,,,,
2010-05-18,,,,
2010-05-19,,,,
2010-05-20,,,,
2010-05-21,,,,
2010-05-24,,,,
2010-05-25,,,,
2010-05-26,,,,
2010-05-27,,,,
2010-05-28,,,,
2010-05-31,,,,
2010-06-01,,,,
2010-06-02,,,,
2010-06-03,,,,
2010-06-04,,,,
2010-06-07,,,,
2010-06-08,,,,
2010-06-09,,,,
2010-06-10,,,,
2010-06-11,,,,
2010-06-17,,,,
2010-06-18,,,,
2010-06-21,,,,
2010-06-22,,,,
2010-06-23,,,,
2010-06-24,,,,
2010-06-25,,,,
2010-06-28,,,,
2010-06-29,,,,
2010-06-30,,,,
2010-07-01,,,,
2010-07-02,,,,
2010-07-05,,,,
2010-07-06,,,,
2010-07-07,,,,
2010-07-08,,,,
2010-07-09,,,,
2010-07-12,,,,
2010-07-13,,,,
2010-07-14,,,,
2010-07-15,,,,
2010-07-16,,,,
2010-07-19,,,,
2010-07-20,,,,
2010-07-21,,,,
2010-07-22,,,,
2010-07-23,,,,
2010-07-26,,,,
2010-07-27,,,,
2010-07-28,,,,
2010-07-29,,,,
2010-07-30,,,,
2010-08-02,,,,
2010-08-03,,,,
2010-08-04,,,,
2010-08-05,,,,
2010-08-06,,,,
2010-08-09,,,,
2010-08-10,,,,
2010-08-11,,,,
2010-08-12,,,,
2010-08-13,,,,
2010-08-16,,,,
2010-08-17,,,,
2010-08-18,,,,
2010-08-19,,,,
2010-08-20,,,,
2010-08-23,,,,
2010-08-24,,,,
2010-08-25,,,,
2010-08-26,,,,
2010-08-27,,,,
2010-08-30,,,,
2010-08-31,,,,
2010-09-01,,,,
2010-09-02,,,,
2010-09-03,,,,
2010-09-06,,,,
2010-09-07,,,,
2010-09-08,,,,
2010-09-09,,,,
2010-09-10,,,,
2010-09-13,,,,
2010-09-14,,,,
2010-09-15,,,,
2010-09-16,,,,
2010-09-17,,,,
2010-09-20,,,,
2010-09-21,,,,
2010-09-27,,,,
2010-09-28,,,,
2010-09-29,,,,
2010-09-30,,,,
2010-10-08,,,,
2010-10-11,,,,
2010-10-12,,,,
2010-10-13,,,,
2010-10-14,,,,
2010-10-15,,,,
2010-10-18,,,,
2010-10-19,,,,
2010-10-20,,,,
2010-10-21,,,,
2010-10-22,,,,
2010-10-25,,,,
2010-10-26,4.353198,4.261099,3.992309,3.952782
2010-10-27,4.161489,3.834989,4.150421,3.834989
2010-10-28,4.14963,4.05674,3.855148,3.853962
2010-10-29,4.462295,4.462295,4.102987,4.012073
2010-11-01,4.899868,4.658353,4.604991,4.585227
2010-11-02,4.762707,4.415257,4.585227,4.387588
2010-11-03,4.340154,4.063064,4.312485,4.012073
2010-11-04,4.14212,4.103383,4.099035,3.975708
2010-11-05,4.193901,4.110893,4.110893,4.031837
2010-11-08,4.292326,4.229081,4.091524,4.052392
2010-11-09,4.201807,4.166232,4.189949,4.130657
2010-11-10,4.466643,4.403399,4.165837,4.132633
2010-11-11,4.743338,4.484431,4.3698,4.355965
2010-11-12,4.782471,4.612106,4.510124,4.356361
2010-11-15,4.861131,4.761125,4.703415,4.631474
2010-11-16,4.837809,4.591156,4.727527,4.565463
2010-11-17,4.921213,4.723574,4.565463,4.506566
2010-11-18,4.822394,4.723574,4.751244,4.545699
2010-11-19,4.921213,4.875756,4.727527,4.727527
2010-11-22,5.039797,4.803025,4.846901,4.710925
2010-11-23,4.841367,4.782866,4.723179,4.684442
2010-11-24,4.885638,4.884057,4.723574,4.723574
2010-11-25,4.960741,4.716459,4.960741,4.664678
2010-11-26,4.782075,4.747686,4.691952,4.664282
2010-11-29,4.879709,4.838205,4.743338,4.719621
2010-11-30,4.897496,4.620011,4.893544,4.552814
2010-12-01,4.624755,4.543327,4.585622,4.536608
2010-12-02,4.687999,4.546489,4.589179,4.545699
2010-12-03,4.630288,4.612896,4.557557,4.552023
2010-12-06,4.639775,4.392331,4.63187,4.359918
2010-12-07,4.464272,4.435021,4.359918,4.269399
2010-12-08,4.482059,4.335411,4.431068,4.316438
2010-12-09,4.403399,4.32039,4.304579,4.280863
2010-12-10,4.413281,4.410909,4.288768,4.285211
2010-12-13,4.569416,4.542141,4.44016,4.44016
2010-12-14,4.572578,4.565463,4.546489,4.516053
2010-12-15,4.742152,4.584436,4.565463,4.521192
2010-12-16,4.664282,4.634636,4.577716,4.555581
2010-12-17,4.739385,4.684046,4.63266,4.608943
2010-12-20,4.856388,4.796701,4.751639,4.58997
2010-12-21,4.813302,4.762707,4.782866,4.727527
2010-12-22,4.81765,4.671397,4.755987,4.648076
2010-12-23,4.680884,4.49036,4.644914,4.49036
2010-12-24,4.513286,4.338573,4.49036,4.289163
2010-12-27,4.501823,4.268609,4.347665,4.249636
2010-12-28,4.433045,4.378892,4.221571,4.221571
2010-12-29,4.553604,4.534236,4.375334,4.356361
